scenario,time_s,time_h,global_max_moisture_kgkg
S0,144600.0,40.166666666666664,0.1754079099041282
S0,144900.0,40.25,0.1752301365374057
S0,145200.0,40.333333333333336,0.17505313440102466
S0,145500.0,40.416666666666664,0.1748768980944211
S0,145800.0,40.5,0.17470142226846158
S0,146100.0,40.583333333333336,0.174526701624828
S0,146400.0,40.666666666666664,0.17435273091541265
S0,146700.0,40.75,0.17417950494172002
S0,147000.0,40.833333333333336,0.1740070185542786
S0,147300.0,40.916666666666664,0.17383526665206023
S0,147600.0,41.0,0.1736642441819082
S0,147900.0,41.083333333333336,0.17349394613797303
S0,148200.0,41.166666666666664,0.1733243675611561
S0,148500.0,41.25,0.1731555035385622
S0,148800.0,41.333333333333336,0.1729873492029579
S0,149100.0,41.416666666666664,0.17281989973223946
S0,149400.0,41.5,0.17265315034890652
S0,149700.0,41.583333333333336,0.17248709631954473
S0,150000.0,41.666666666666664,0.172321732954314
S0,150300.0,41.75,0.1721570556064449
S0,150600.0,41.833333333333336,0.17199305967174178
S0,150900.0,41.916666666666664,0.1718297405880928
S0,151200.0,42.0,0.17166709383498613
S0,151500.0,42.083333333333336,0.17150511493303425
S0,151800.0,42.166666666666664,0.17134379944350273
S0,152100.0,42.25,0.17118314296784748
S0,152400.0,42.333333333333336,0.17102314114725697
S0,152700.0,42.416666666666664,0.1708637896622012
S0,153000.0,42.5,0.1707050842319869
S0,153300.0,42.583333333333336,0.17054702061431865
S0,153600.0,42.666666666666664,0.17038959460486547
S0,153900.0,42.75,0.17023280203683447
S0,154200.0,42.833333333333336,0.17007663878054874
S0,154500.0,42.916666666666664,0.16992110074303238
S0,154800.0,43.0,0.16976618386759967
S0,155100.0,43.083333333333336,0.1696118841334513
S0,155400.0,43.166666666666664,0.16945819755527441
S0,155700.0,43.25,0.16930512018284913
S0,156000.0,43.333333333333336,0.16915264810066005
S0,156300.0,43.416666666666664,0.1690007774275125
S0,156600.0,43.5,0.16884950431615423
S0,156900.0,43.583333333333336,0.168698824952902
S0,157200.0,43.666666666666664,0.1685487355572736
S0,157500.0,43.75,0.16839923238162327
S0,157800.0,43.833333333333336,0.16825031171078414
S0,158100.0,43.916666666666664,0.1681019698617128
S0,158400.0,44.0,0.167954203183141
S0,158700.0,44.083333333333336,0.16780700805522983
S0,159000.0,44.166666666666664,0.16766038088922972
S0,159300.0,44.25,0.16751431812714462
S0,159600.0,44.333333333333336,0.16736881624139968
S0,159900.0,44.416666666666664,0.16722387173451453
S0,160200.0,44.5,0.1670794811387799
S0,160500.0,44.583333333333336,0.16693564101593875
S0,160800.0,44.666666666666664,0.16679234795687117
S0,161100.0,44.75,0.16664959858128384
S0,161400.0,44.833333333333336,0.16650738953740296
S0,161700.0,44.916666666666664,0.16636571750168688
S0,162000.0,45.0,0.1662245791784675
S0,162300.0,45.083333333333336,0.1660839712997393
S0,162600.0,45.166666666666664,0.16594389062483672
S0,162900.0,45.25,0.16580433394009353
S0,163200.0,45.333333333333336,0.16566529805861424
S0,163500.0,45.416666666666664,0.16552677982000877
S0,163800.0,45.5,0.16538877609007782
S0,164100.0,45.583333333333336,0.16525128376055312
S0,164400.0,45.666666666666664,0.16511429974878525
S0,164700.0,45.75,0.16497782099755487
S0,165000.0,45.833333333333336,0.16484184447477954
S0,165300.0,45.916666666666664,0.16470636717321457
S0,165600.0,46.0,0.16457138611021457
S0,165900.0,46.083333333333336,0.16443689832753147
S0,166200.0,46.166666666666664,0.1643029008910181
S0,166500.0,46.25,0.16416939089034435
S0,166800.0,46.333333333333336,0.16403636543882122
S0,167100.0,46.416666666666664,0.16390382167314996
S0,167400.0,46.5,0.1637717567531473
S0,167700.0,46.583333333333336,0.1636401678615039
S0,168000.0,46.666666666666664,0.16350905220363116
S0,168300.0,46.75,0.16337840700732892
S0,168600.0,46.833333333333336,0.16324822952261916
S0,168900.0,46.916666666666664,0.16311851702152505
S0,169200.0,47.0,0.1629892667978165
S0,169500.0,47.083333333333336,0.16286047616682056
S0,169800.0,47.166666666666664,0.16273214246516085
S0,170100.0,47.25,0.16260426305062667
S0,170400.0,47.333333333333336,0.1624768353018662
S0,170700.0,47.416666666666664,0.16234985661823545
S0,171000.0,47.5,0.16222332441960188
S0,171300.0,47.583333333333336,0.1620972361460761
S0,171600.0,47.666666666666664,0.16197158925789507
S0,171900.0,47.75,0.16184638123516007
S0,172200.0,47.833333333333336,0.16172160957765577
S0,172500.0,47.916666666666664,0.16159727180466815
S0,172800.0,48.0,0.16147336545480753
S0,173100.0,48.083333333333336,0.16134988808576803
S0,173400.0,48.166666666666664,0.16122683727417006
S0,173700.0,48.25,0.16110421061541325
S0,174000.0,48.333333333333336,0.16098200572342083
S0,174300.0,48.416666666666664,0.1608602202304963
S0,174600.0,48.5,0.160738851787159
S0,174900.0,48.583333333333336,0.1606178980619509
S0,175200.0,48.666666666666664,0.16049735674124854
S0,175500.0,48.75,0.16037722552910835
S0,175800.0,48.833333333333336,0.16025750214709442
S0,176100.0,48.916666666666664,0.1601381843341269
S0,176400.0,49.0,0.16001926984627013
S0,176700.0,49.083333333333336,0.15990075645660579
S0,177000.0,49.166666666666664,0.15978264195505554
S0,177300.0,49.25,0.15966492414822564
S0,177600.0,49.333333333333336,0.15954760085926412
S0,177900.0,49.416666666666664,0.15943066992766072
S0,178200.0,49.5,0.15931412920912694
